"","topic","value","filename"
"14152","22",2.49039680497044e-06,"MB_1895_July"
"14153","22",2.43146793142293e-06,"MB_1895_June"
"14154","22",2.45986126215101e-06,"MB_1895_March"
"14155","22",2.74874623550041e-06,"MB_1895_May"
"14156","22",2.68452470240857e-06,"MB_1895_Nov"
"14157","22",2.43193578136507e-06,"MB_1895_Oct"
"14158","22",2.61023348235689e-06,"MB_1895_Sept"
"14159","22",2.39961530909798e-06,"MB_1896_April"
"14160","22",2.84591858493363e-06,"MB_1896_August"
"14161","22",2.73506528999193e-06,"MB_1896_Dec"
"14162","22",2.14471441468275e-06,"MB_1896_Feb"
"14163","22",2.36283004383099e-06,"MB_1896_Jan"
"14164","22",2.63362115711585e-06,"MB_1896_July"
"14165","22",2.92901859515442e-06,"MB_1896_June"
"14166","22",1.89629850572644e-06,"MB_1896_March"
"14167","22",2.85620865463824e-06,"MB_1896_May"
"14168","22",2.44937370653214e-06,"MB_1896_Nov"
"14169","22",2.83506631602313e-06,"MB_1896_Oct"
"14170","22",2.70984980615989e-06,"MB_1896_Sept"
"14171","22",2.44463614121174e-06,"MB_1897_Aug"
"14172","22",0.000191929074394939,"MB_1897_Dec"
"14173","22",2.43944594181077e-06,"MB_1897_Feb"
"14174","22",2.90812644971389e-06,"MB_1897_Jan"
"14175","22",2.55793489375356e-06,"MB_1897_July"
"14176","22",1.56790297578945e-06,"MB_1897_June"
"14177","22",2.55122265905405e-06,"MB_1897_March"
"14178","22",2.10051635991589e-06,"MB_1897_May"
"14179","22",2.47527721478213e-06,"MB_1897_Nov"
"14180","22",2.38152926979488e-06,"MB_1897_Oct"
"14181","22",2.66696438964633e-06,"MB_1897_Sept"
"14182","22",2.26786083182253e-06,"MB_1898_Apr"
"14183","22",2.28590819646322e-06,"MB_1898_Aug"
"14184","22",2.1991988890421e-06,"MB_1898_Dec"
"14185","22",2.46177774694454e-06,"MB_1898_Feb"
"14186","22",2.256926718919e-06,"MB_1898_Jan"
"14187","22",2.26582801017244e-06,"MB_1898_July"
"14188","22",2.2130615445616e-06,"MB_1898_June"
"14189","22",3.24484731240761e-06,"MB_1898_March"
"14190","22",2.48257015350368e-06,"MB_1898_May"
"14191","22",2.2662342829075e-06,"MB_1898_Nov"
"14192","22",2.16789013389568e-06,"MB_1898_Oct"
"14193","22",2.25410913818428e-06,"MB_1898_Sept"
"14194","22",2.1054150250582e-06,"MB_1899_April"
"14195","22",2.28922044043514e-06,"MB_1899_Dec"
"14196","22",2.71101230529023e-06,"MB_1899_Feb"
"14197","22",2.22631548600154e-06,"MB_1899_Jan"
"14198","22",0.00300957492672018,"MB_1899_July"
"14199","22",2.44558218756875e-06,"MB_1899_June"
"14200","22",2.10121477311934e-06,"MB_1899_March"
"14201","22",2.24490070284171e-06,"MB_1899_May"
"14202","22",2.24490070284171e-06,"MB_1899_Nov"
"14203","22",2.24769529569452e-06,"MB_1899_Oct"
"14204","22",2.29129547171423e-06,"MB_1899_Sept"
"14205","22",2.739808406694e-06,"MB_1900_April"
"14206","22",2.1656613651978e-06,"MB_1900_Aug"
"14207","22",2.13782185531147e-06,"MB_1900_Dec"
"14208","22",2.97101800412585e-06,"MB_1900_Feb"
"14209","22",2.37928766620944e-06,"MB_1900_Jan"
"14210","22",2.76316869141624e-06,"MB_1900_July"
"14211","22",2.32287857495381e-06,"MB_1900_June"
"14212","22",2.37080791998725e-06,"MB_1900_March"
"14213","22",2.26908227658099e-06,"MB_1900_May"
"14214","22",2.62105958592435e-06,"MB_1900_Nov"
"14215","22",2.47382376581462e-06,"MB_1900_Oct"
"14216","22",2.26136860517331e-06,"MB_1900_Sept"
"14217","22",2.35315192247941e-06,"MB_1901_April"
"14218","22",2.13205186356787e-06,"MB_1901_Aug"
"14219","22",2.14909055626074e-06,"MB_1901_Dec"
"14220","22",2.32330556600439e-06,"MB_1901_Feb"
"14221","22",0.0007129637753774,"MB_1901_Jan"
"14222","22",2.7820232242346e-06,"MB_1901_July"
"14223","22",2.78018735391419e-06,"MB_1901_June"
"14224","22",2.61401243088189e-06,"MB_1901_March"
"14225","22",2.81360819497754e-06,"MB_1901_May"
"14226","22",2.03033167963537e-06,"MB_1901_Nov"
"14227","22",2.07601998175091e-06,"MB_1901_Oct"
"14228","22",2.14435054054962e-06,"MB_1901_Sept"
"14229","22",2.16343717450705e-06,"MB_1902_April"
"14230","22",2.57565811053833e-06,"MB_1902_August"
"14231","22",2.17535260837471e-06,"MB_1902_dec"
"14232","22",2.54608332429107e-06,"MB_1902_Feb"
"14233","22",2.15826512054623e-06,"MB_1902_Jan"
"14234","22",2.31819201119546e-06,"MB_1902_July"
"14235","22",2.23024397021737e-06,"MB_1902_June"
"14236","22",2.04842993559087e-06,"MB_1902_March"
"14237","22",2.17797662661174e-06,"MB_1902_May"
"14238","22",2.16900623941652e-06,"MB_1902_Nov"
"14239","22",2.61726024929424e-06,"MB_1902_Oct"
"14240","22",2.17049616901478e-06,"MB_1902_Sept"
"14241","22",2.07943554966449e-06,"MB_1903_April"
"14242","22",2.68852198607017e-06,"MB_1903_August"
"14243","22",2.35798105245216e-06,"MB_1903_Dec"
"14244","22",2.08698950376172e-06,"MB_1903_Feb"
"14245","22",2.21422465876954e-06,"MB_1903_Jan"
"14246","22",1.98629884949417e-06,"MB_1903_July"
"14247","22",2.08630051354229e-06,"MB_1903_March"
"14248","22",1.80091765424941e-06,"MB_1903_May"
"14249","22",1.80143102062464e-06,"MB_1903_Nov"
"14250","22",2.3725881029509e-06,"MB_1903_Oct"
"14251","22",2.69310491141546e-06,"MB_1903_Sept"
"14252","22",1.75466405899213e-06,"MB_1904_April"
"14253","22",1.50409055702323e-06,"MB_1904_Aug"
"14254","22",1.54717446224667e-06,"MB_1904_Dec"
"14255","22",2.11174698322413e-06,"MB_1904_Feb"
"14256","22",2.13493296086948e-06,"MB_1904_Jan"
"14257","22",2.27807989990798e-06,"MB_1904_July"
"14258","22",2.61888718685675e-06,"MB_1904_June"
"14259","22",2.12024907793581e-06,"MB_1904_March"
"14260","22",2.1697509484386e-06,"MB_1904_May"
"14261","22",1.68114569752753e-06,"MB_1904_Nov"
"14262","22",1.79758789163193e-06,"MB_1904_Oct"
"14263","22",2.05208837435878e-06,"MB_1904_Sept"
"14264","22",1.68047512674265e-06,"MB_1905_April"
"14265","22",1.57591832926319e-06,"MB_1905_Aug"
"14266","22",1.61787766981383e-06,"MB_1905_Dec"
"14267","22",1.86578578651423e-06,"MB_1905_Feb"
"14268","22",1.60963592317767e-06,"MB_1905_Jan"
"14269","22",0.00055208832329291,"MB_1905_July"
"14270","22",1.56054657390459e-06,"MB_1905_Jun"
"14271","22",1.54679576845029e-06,"MB_1905_March"
"14272","22",1.82589386494198e-06,"MB_1905_May"
"14273","22",1.61271671912789e-06,"MB_1905_Nov"
"14274","22",1.69922712459533e-06,"MB_1905_Oct"
"14275","22",2.11209987559123e-06,"MB_1905_Sept"
"14276","22",1.52074011645711e-06,"MB_1906_April"
"14277","22",1.94114952795378e-06,"MB_1906_August"
"14278","22",1.75661501056107e-06,"MB_1906_Dec"
"14279","22",1.73134901334996e-06,"MB_1906_Feb"
"14280","22",1.6486899225479e-06,"MB_1906_Jan"
"14281","22",1.95586860838492e-06,"MB_1906_July"
"14282","22",1.91178760041097e-06,"MB_1906_June"
"14283","22",1.67291254338403e-06,"MB_1906_March"
"14284","22",1.82615768009378e-06,"MB_1906_May"
"14285","22",1.72003933712873e-06,"MB_1906_Nov"
"14286","22",1.75979457658996e-06,"MB_1906_Oct"
"14287","22",1.80220161919461e-06,"MB_1906_September"
"14288","22",1.49307432604307e-06,"MB_1907_Apr"
"14289","22",1.6322948160765e-06,"MB_1907_Dec"
"14290","22",1.64162329242687e-06,"MB_1907_Feb"
"14291","22",1.6856298823283e-06,"MB_1907_Jan"
"14292","22",1.42169652082421e-06,"MB_1907_June"
"14293","22",1.73562858058056e-06,"MB_1907_March"
"14294","22",1.458444265272e-06,"MB_1907_May"
"14295","22",1.45374724208865e-06,"MB_1907_Nov"
"14296","22",1.64998130591652e-06,"MB_1907_Oct"
"14297","22",1.39348238069446e-06,"MB_1907_Sept"
"14298","22",1.46046657950257e-06,"MB_1908_Apr"
"14299","22",1.47374956959416e-06,"MB_1908_Dec"
"14300","22",1.49661027573616e-06,"MB_1908_Feb"
"14301","22",1.86882043205228e-06,"MB_1908_Jan"
"14302","22",1.57946321023988e-06,"MB_1908_June"
"14303","22",1.57297639406439e-06,"MB_1908_May"
"14304","22",1.42249656517472e-06,"MB_1908_Nov"
"14305","22",1.39118166731361e-06,"MB_1908_Oct"
"14306","22",1.52110615806489e-06,"MB_1908_Sept"
"14307","22",1.38553892480695e-06,"MB_1909_April"
"14308","22",1.4670780089675e-06,"MB_1909_Dec"
"14309","22",1.46758906069337e-06,"MB_1909_Feb"
"14310","22",1.37349352372169e-06,"MB_1909_Jan"
"14311","22",1.74569699024933e-06,"MB_1909_June"
"14312","22",1.51745365249422e-06,"MB_1909_March"
"14313","22",1.28718779485674e-06,"MB_1909_May"
"14314","22",1.48152332064616e-06,"MB_1909_Nov"
"14315","22",1.3455648351394e-06,"MB_1909_Oct"
"14316","22",1.50016301310042e-06,"MB_1909_Sept"
"14317","22",1.29457094545972e-06,"MB_1910_Apr"
"14318","22",1.44775248410367e-06,"MB_1910_Feb"
"14319","22",1.44991154608899e-06,"MB_1910_Jan"
"14320","22",1.34413385673154e-06,"MB_1910_June"
"14321","22",1.44659257349264e-06,"MB_1910_Mar"
"14322","22",1.3517529210225e-06,"MB_1910_May"
"14323","22",1.3604831910963e-06,"MB_1910_Nov"
"14324","22",1.37828646399119e-06,"MB_1910_Oct"
"14325","22",1.41074710146453e-06,"MB_1910_Sept"
"14326","22",1.00070694106958e-06,"MB_1911_Apr"
"14327","22",1.2411766719296e-06,"MB_1911_Dec"
"14328","22",2.7081079255888e-06,"MB_1911_Feb"
"14329","22",1.44378337051985e-06,"MB_1911_Jan"
"14330","22",1.18242198084871e-06,"MB_1911_June"
"14331","22",1.41169252511787e-06,"MB_1911_March"
"14332","22",1.21073909561481e-06,"MB_1911_May"
"14333","22",1.51818274966092e-06,"MB_1911_Nov"
"14334","22",1.37873751771311e-06,"MB_1911_Oct"
"14335","22",1.10994261661422e-06,"MB_1911_Sept"
"14336","22",1.11464115489434e-06,"MB_1912_April"
"14337","22",1.29113254889046e-06,"MB_1912_Dec"
"14338","22",1.15297498745821e-06,"MB_1912_Feb"
"14339","22",1.09295386161535e-06,"MB_1912_Jan"
"14340","22",1.66805527291465e-06,"MB_1912_Jun"
"14341","22",1.18597242754289e-06,"MB_1912_March"
"14342","22",1.09951437404048e-06,"MB_1912_May"
"14343","22",1.52422464088327e-06,"MB_1912_Nov"
"14344","22",1.4505771690102e-06,"MB_1912_Oct"
"14345","22",1.41659747080201e-06,"MB_1912_Sept"
"14346","22",1.52661800426429e-06,"MB_1913_April"
"14347","22",1.23995900961751e-06,"MB_1913_Dec"
"14348","22",1.39888042008167e-06,"MB_1913_Feb"
"14349","22",1.37394144534303e-06,"MB_1913_Jan"
"14350","22",1.57102119859671e-06,"MB_1913_June"
"14351","22",1.49501702802629e-06,"MB_1913_March"
"14352","22",1.43070874718635e-06,"MB_1913_May"
"14353","22",1.20842391006503e-06,"MB_1913_Nov"
"14354","22",1.22339599440942e-06,"MB_1913_Oct"
"14355","22",1.80143102062464e-06,"MB_1913_Sept"
"14356","22",1.40886004803053e-06,"MB_1914_April"
"14357","22",1.17593126830023e-06,"MB_1914_Dec"
"14358","22",1.39671619349948e-06,"MB_1914_Feb"
"14359","22",1.30959428843886e-06,"MB_1914_Jan"
"14360","22",1.24643998695362e-06,"MB_1914_June"
"14361","22",1.55002058708375e-06,"MB_1914_March"
"14362","22",1.31641430297644e-06,"MB_1914_May"
"14363","22",1.21469533697664e-06,"MB_1914_Nov"
"14364","22",1.20958039500136e-06,"MB_1914_Oct"
"14365","22",1.33195194468899e-06,"MB_1914_Sept"
"14366","22",1.40416442735232e-06,"MB_1915_Dec"
"14367","22",1.43070874718635e-06,"MB_1915_Feb"
"14368","22",1.46114193112908e-06,"MB_1915_Jan"
"14369","22",1.43950798391062e-06,"MB_1915_June"
"14370","22",2.50619909502488e-06,"MB_1915_March"
"14371","22",1.32817280595135e-06,"MB_1915_May"
"14372","22",1.39056942626336e-06,"MB_1915_Nov"
"14373","22",1.72355770623279e-06,"MB_1915_Oct"
"14374","22",1.79963551750401e-06,"MB_1915_Sept"
"14375","22",0.000107076999897112,"MB_1916_April"
"14376","22",1.31381434622067e-06,"MB_1916_Dec"
"14377","22",1.44312396648942e-06,"MB_1916_Feb"
"14378","22",1.47478135293356e-06,"MB_1916_Jan"
"14379","22",1.47926915940138e-06,"MB_1916_June"
"14380","22",1.47702184721985e-06,"MB_1916_March"
"14381","22",1.5940046662726e-06,"MB_1916_May"
"14382","22",1.08581780460021e-06,"MB_1916_Nov"
"14383","22",1.22174037713767e-06,"MB_1916_Oct"
"14384","22",1.13546974665491e-06,"MB_1916_Sept"
"14385","22",1.29047341168498e-06,"MB_1917_April"
"14386","22",1.25772715876539e-06,"MB_1917_Dec"
"14387","22",1.38402170828035e-06,"MB_1917_Feb"
"14388","22",1.27062418729027e-06,"MB_1917_Jan"
"14389","22",1.48745142901058e-06,"MB_1917_June"
"14390","22",1.41327105028149e-06,"MB_1917_March"
"14391","22",1.21797288411674e-06,"MB_1917_May"
"14392","22",1.28040702139618e-06,"MB_1917_Nov"
"14393","22",1.46537707078455e-06,"MB_1917_Oct"
"14394","22",1.4822182914873e-06,"MB_1917_Sept"
"14395","22",1.30096710577347e-06,"MB_1918_April"
"14396","22",1.32316718754819e-06,"MB_1918_Dec"
"14397","22",1.35494097970654e-06,"MB_1918_Feb"
"14398","22",1.29047341168498e-06,"MB_1918_Jan"
"14399","22",1.30972999613504e-06,"MB_1918_June"
"14400","22",1.35407001875954e-06,"MB_1918_March"
"14401","22",1.22672072699784e-06,"MB_1918_May"
"14402","22",1.3888885386099e-06,"MB_1918_Nov"
"14403","22",1.29166034365578e-06,"MB_1918_Oct"
"14404","22",2.02285779976749e-06,"MB_1918_Sept"
"14405","22",1.25585258604065e-06,"MB_1919_April"
"14406","22",1.30069933747311e-06,"MB_1919_Dec"
"14407","22",1.33223273659487e-06,"MB_1919_Feb"
"14408","22",1.29271722877106e-06,"MB_1919_Jan"
"14409","22",1.31559215300024e-06,"MB_1919_June"
"14410","22",1.31572910667448e-06,"MB_1919_March"
"14411","22",1.37573605715478e-06,"MB_1919_May"
"14412","22",1.31490781207e-06,"MB_1919_Nov"
"14413","22",1.42185645769212e-06,"MB_1919_Sept-Oct"
"14414","22",1.30271029062582e-06,"MB_1920_April"
"14415","22",1.22244937837472e-06,"MB_1920_Dec"
"14416","22",1.27062418729027e-06,"MB_1920_Feb"
"14417","22",1.24853316566576e-06,"MB_1920_Jan"
"14418","22",0.000288177457780048,"MB_1920_July"
"14419","22",1.28810607990843e-06,"MB_1920_June"
"14420","22",1.29842774950154e-06,"MB_1920_March"
"14421","22",1.22862870021213e-06,"MB_1920_May"
"14422","22",1.28928865910154e-06,"MB_1920_Nov"
"14423","22",1.26439570631766e-06,"MB_1920_Sept-Oct"
"14424","22",1.20130277193665e-06,"MB_1921_April"
"14425","22",1.18098567672057e-06,"MB_1921_Dec"
"14426","22",1.21224872933388e-06,"MB_1921_Feb"
"14427","22",1.18131682172278e-06,"MB_1921_Jan"
"14428","22",1.31367779084887e-06,"MB_1921_July"
"14429","22",1.30959428843886e-06,"MB_1921_June"
"14430","22",1.24361918527198e-06,"MB_1921_March"
"14431","22",1.25112858332715e-06,"MB_1921_May"
"14432","22",1.27433942123112e-06,"MB_1921_Nov"
"14433","22",1.1837509043931e-06,"MB_1921_Sept-Oct"
"14434","22",1.18932039049293e-06,"MB_1922_April"
"14435","22",1.19077705186956e-06,"MB_1922_Dec"
"14436","22",1.15687976021349e-06,"MB_1922_Feb"
"14437","22",1.17483820344604e-06,"MB_1922_Jan"
"14438","22",1.20657812693685e-06,"MB_1922_July"
"14439","22",1.17320241100193e-06,"MB_1922_June"
"14440","22",1.25473052219839e-06,"MB_1922_March"
"14441","22",0.000279721433010858,"MB_1922_May"
"14442","22",1.21820767156558e-06,"MB_1922_Nov"
"14443","22",1.26490186392406e-06,"MB_1922_Sept-Oct"
"14444","22",1.22292250320757e-06,"MB_1923_April"
"14445","22",1.37185364015967e-06,"MB_1923_Dec"
"14446","22",1.27305585433489e-06,"MB_1923_Feb"
"14447","22",1.29113254889046e-06,"MB_1923_Jan"
"14448","22",1.18764404954967e-06,"MB_1923_July"
"14449","22",1.29284946103304e-06,"MB_1923_June"
"14450","22",1.24939710759316e-06,"MB_1923_March"
"14451","22",1.29258502355566e-06,"MB_1923_May"
"14452","22",1.34384802620762e-06,"MB_1923_Nov"
"14453","22",1.29020994520248e-06,"MB_1923_Sept-Oct"
"14454","22",1.33688295508613e-06,"MB_1924_April"
"14455","22",1.36283034133055e-06,"MB_1924_Dec"
"14456","22",1.18043418075125e-06,"MB_1924_Feb"
"14457","22",1.34671181348062e-06,"MB_1924_Jan"
"14458","22",1.18297533620796e-06,"MB_1924_July"
"14459","22",1.20784649649073e-06,"MB_1924_June"
"14460","22",1.26376357867372e-06,"MB_1924_March"
"14461","22",1.24705489883085e-06,"MB_1924_May"
"14462","22",1.27743056778237e-06,"MB_1924_Nov"
"14463","22",0.000733607892343429,"MB_1924_Sept-Oct"
"14464","22",1.1704861895127e-06,"MB_1925_April"
"14465","22",1.36180246732742e-06,"MB_1925_Dec"
"14466","22",1.2819654666509e-06,"MB_1925_Feb"
"14467","22",1.26376357867372e-06,"MB_1925_Jan"
"14468","22",1.33645886690524e-06,"MB_1925_July"
"14469","22",1.25585258604065e-06,"MB_1925_June"
"14470","22",1.23619939369617e-06,"MB_1925_March"
"14471","22",1.28994658627805e-06,"MB_1925_May"
"14472","22",1.4167562624056e-06,"MB_1925_Nov"
"14473","22",1.36873380247976e-06,"MB_1925_Sept"
"14474","22",1.91439375005536e-06,"MB_1926_April"
"14475","22",1.30864512143076e-06,"MB_1926_Dec"
"14476","22",1.33773193939646e-06,"MB_1926_Feb"
"14477","22",1.45374724208865e-06,"MB_1926_Jan"
"14478","22",1.30675090906035e-06,"MB_1926_July"
"14479","22",1.31054483331772e-06,"MB_1926_June"
"14480","22",1.29351102833241e-06,"MB_1926_March"
"14481","22",1.44147808858142e-06,"MB_1926_May"
"14482","22",1.3947125421257e-06,"MB_1926_Nov"
"14483","22",1.38919385222661e-06,"MB_1926_Sept-Oct"
"14484","22",1.35843605673514e-06,"MB_1927_April"
"14485","22",1.3398591251965e-06,"MB_1927_Dec"
"14486","22",1.26023531167896e-06,"MB_1927_Feb"
"14487","22",1.35537688047792e-06,"MB_1927_Jan"
"14488","22",1.34399092627248e-06,"MB_1927_July"
"14489","22",1.44758666871809e-06,"MB_1927_June"
"14490","22",1.38980488233211e-06,"MB_1927_March"
"14491","22",1.49802934947579e-06,"MB_1927_May"
"14492","22",1.4140616374093e-06,"MB_1927_Nov"
"14493","22",1.36754902220632e-06,"MB_1927_Sept-Oct"
"14494","22",1.35552224306819e-06,"MB_1928_April"
"14495","22",1.26998581809e-06,"MB_1928_Dec"
"14496","22",1.28942019084007e-06,"MB_1928_Feb"
"14497","22",1.36740106887444e-06,"MB_1928_Jan"
"14498","22",1.23042282325805e-06,"MB_1928_June"
"14499","22",1.24508931309268e-06,"MB_1928_March"
"14500","22",1.34800450367313e-06,"MB_1928_May"
"14501","22",1.17560313533709e-06,"MB_1928_Nov"
"14502","22",1.23704634505316e-06,"MB_1928_Sept-Oct"
"14503","22",1.30837418351614e-06,"MB_1929_April"
"14504","22",1.2563519255115e-06,"MB_1929_Dec"
"14505","22",1.14753154303642e-06,"MB_1929_Feb"
"14506","22",1.15995879584631e-06,"MB_1929_Jan"
"14507","22",1.24915014506291e-06,"MB_1929_June"
"14508","22",1.17702636901508e-06,"MB_1929_March"
"14509","22",1.09182088641317e-06,"MB_1929_May"
"14510","22",1.29245284537855e-06,"MB_1929_Nov"
"14511","22",1.41216571229133e-06,"MB_1929_Oct"
"14512","22",1.4134290969777e-06,"MB_1930_April"
"14513","22",1.33040970251062e-06,"MB_1930_Dec"
"14514","22",1.00157925106273e-06,"MB_1930_Feb"
"14515","22",1.95013479123722e-06,"MB_1930_Jan"
"14516","22",1.3604831910963e-06,"MB_1930_June"
"14517","22",1.32538724095453e-06,"MB_1930_March"
"14518","22",1.32289020369658e-06,"MB_1930_May"
"14519","22",1.34699886366243e-06,"MB_1930_Nov"
"14520","22",1.39256118277412e-06,"MB_1930_Oct"
"14521","22",1.31231379677347e-06,"MB_1931_April"
"14522","22",1.29949574289958e-06,"MB_1931_Dec"
"14523","22",0.000217839044135107,"MB_1931_Feb"
"14524","22",1.24081112219896e-06,"MB_1931_Jan"
"14525","22",1.23607849530864e-06,"MB_1931_June"
"14526","22",1.2366832238355e-06,"MB_1931_March"
"14527","22",1.34270591871798e-06,"MB_1931_May"
"14528","22",1.27408250082726e-06,"MB_1931_Nov"
"14529","22",1.26048667727205e-06,"MB_1931_Sept"
"14530","22",1.3838701693626e-06,"MB_1932_April"
"14531","22",1.31710021331383e-06,"MB_1932_Dec"
"14532","22",1.25585258604065e-06,"MB_1932_Feb"
"14533","22",1.30540125406042e-06,"MB_1932_Jan"
"14534","22",1.28105591287063e-06,"MB_1932_March"
"14535","22",1.2563519255115e-06,"MB_1932_May-June"
"14536","22",1.37409081747966e-06,"MB_1932_Nov"
"14537","22",1.29656297907702e-06,"MB_1932_Sept-Oct"
"14538","22",1.30003039871066e-06,"MB_1933_April"
"14539","22",1.30486217236002e-06,"MB_1933_Feb"
"14540","22",4.29299058158902e-06,"MB_1933_Jan"
"14541","22",1.30244180434543e-06,"MB_1933_March"
"14542","22",1.04006947901749e-06,"MB_1933_May-June"
"14543","22",1.26654967851963e-06,"MB_1933_Nov"
"14544","22",1.80787288338008e-06,"MB_1933_Sept-Oct"
"14545","22",1.27254315128708e-06,"MB_1934_April"
"14546","22",9.41798449013735e-07,"MB_1934_Dec-Jan"
"14547","22",1.02025561043275e-06,"MB_1934_Feb"
"14548","22",1.52790985424573e-06,"MB_1934_March"
"14549","22",9.97154166385303e-07,"MB_1934_May-June"
"14550","22",1.24239672812563e-06,"MB_1934_Nov"
"14551","22",1.25448144691536e-06,"MB_1934_Sept-Oct"
"14552","22",0.000315389879787726,"MB_1935_April"
"14553","22",1.30056549465323e-06,"MB_1935_Dec-Jan"
"14554","22",1.36947533319153e-06,"MB_1935_Dec"
"14555","22",1.29642998612808e-06,"MB_1935_Feb"
"14556","22",1.27177487055921e-06,"MB_1935_March"
"14557","22",1.39981000028253e-06,"MB_1935_May-June"
"14558","22",1.30472747149664e-06,"MB_1935_Nov"
"14559","22",0.000551924460672689,"MB_1935_Oct"
"14560","22",1.52348973041764e-06,"MB_1936_Feb"
"14561","22",1.30837418351614e-06,"MB_1936_Jan"
"14562","22",3.8744974222787e-06,"PT_1905-Dec-v3n2"
"14563","22",3.85088763090504e-06,"PT_1905-Nov-v3n1"
"14564","22",4.07827945681102e-06,"PT_1906-Feb-v3n4"
"14565","22",3.7063428747801e-06,"PT_1906-Jan-v3n3"
"14566","22",3.85911825760479e-06,"PT_1906-March-v3n5"
"14567","22",3.54918466650953e-06,"PT_1906-Sept-v3n9"
"14568","22",3.32947073646355e-06,"PT_1907-Dec-v5n2"
"14569","22",3.985682209215e-06,"PT_1907-Nov-v5n1"
"14570","22",3.82756383589739e-06,"PT_1907-Oct-v4n10"
"14571","22",3.97440236914644e-06,"PT_1908-June-v5n8"
"14572","22",2.39099031169941e-06,"PT_1910-Nov-v8n1"
"14573","22",2.46177774694454e-06,"PT_1911-April-v8n6"
"14574","22",2.41751565642488e-06,"PT_1911-Feb-v8n4"
"14575","22",2.16343717450705e-06,"PT_1911-Jan-v8n3"
"14576","22",2.26096407497092e-06,"PT_1911-June-v8n8"
"14577","22",0.000368607736542576,"PT_1911-March-v8n5"
"14578","22",2.86202958616558e-06,"PT_1911-May-v8n7"
"14579","22",2.12524032304338e-06,"PT_1911-Oct-v8n10"
"14580","22",2.43897519811347e-06,"PT_1911-Sept-v8n9"
"14581","22",2.47188848694419e-06,"PT_1913-Dec-v11n2"
"14582","22",1.51563396966409e-06,"PT_1913-Nov-v11n1"
"14583","22",2.54557052941341e-06,"PT_1914-May-v11n7"
"14584","22",2.27725898658541e-06,"PT_1914-Oct-v11n10"
"14585","22",2.38242709433162e-06,"PT_1914-Sept-v11n9"
"14586","22",2.46369722034383e-06,"PT_1915-Dec-v13n2"
"14587","22",2.56000730821537e-06,"PT_1915-Nov-v13n1"
"14588","22",2.68737869084776e-06,"PT_1916-April-v13n6"
"14589","22",1.94593133906868e-06,"PT_1916-Dec-v14n2"
"14590","22",2.14580677840772e-06,"PT_1916-Feb-v13n4"
"14591","22",2.38782828974477e-06,"PT_1916-Jan-v13n3"
"14592","22",8.30253401543106e-07,"PT_1916-June-v13n8"
"14593","22",0.000153964117152225,"PT_1916-March-v13n5"
"14594","22",2.77469425222313e-06,"PT_1916-May-v13n7"
"14595","22",1.79912317382739e-06,"PT_1916-Nov-v14n1"
"14596","22",2.07159648229753e-06,"PT_1916-Oct-v13n10"
"14597","22",2.28425566621163e-06,"PT_1916-Sept-v13n9"
"14598","22",0.000166576838710402,"PT_1917-April-v14n6"
"14599","22",1.83410773821042e-06,"PT_1917-Feb-v14n4"
"14600","22",1.6174635785024e-06,"PT_1917-Jan-v14n3"
"14601","22",1.88977725216e-06,"PT_1917-June-v14n8"
"14602","22",2.2345813470927e-06,"PT_1917-March-v14n5"
"14603","22",2.11563529699257e-06,"PT_1917-May-v14n7"
"14604","22",1.77188326245342e-06,"PT_1917-Nov-v15n1"
"14605","22",2.02740055023272e-06,"PT_1917-Oct-v14n10"
"14606","22",1.98318216292007e-06,"PT_1917-Sept-v14n9"
"14607","22",1.90086163868464e-06,"PT_1918-April-v15n6"
"14608","22",2.18248970207492e-06,"PT_1918-Feb-v15n4"
"14609","22",1.8407858556462e-06,"PT_1918-Jan-v15n3"
"14610","22",6.32866124817374e-07,"PT_1918-June-v15n8"
"14611","22",2.22827799661811e-06,"PT_1918-March-v15n5"
"14612","22",1.87020308211547e-06,"PT_1918-May-v15n7"
"14613","22",1.61498347520039e-06,"PT_1918-Oct-v15n10"
"14614","22",1.88751949108983e-06,"PT_1918-Sept-v15n9"
"14615","22",8.19433916571771e-07,"PT_1919-Nov-v17n1"
"14616","22",1.93936240207275e-06,"PT_1920-April-v17n6"
"14617","22",9.25929446312285e-07,"PT_1920-Jan-v17n3"
"14618","22",1.75126030118496e-06,"PT_1920-June-v17n8"
"14619","22",2.03098419307557e-06,"PT_1920-March-v17n5"
"14620","22",1.7876720740534e-06,"PT_1920-May-v17n7"
"14621","22",1.77536773780233e-06,"PT_1920-Oct-v17n10"
"14622","22",1.83464020395909e-06,"PT_1920-Sept-v17n9"
"14623","22",1.81488204364283e-06,"PT_1921_Dec_v19n2"
"14624","22",1.97142742556803e-06,"PT_1921_Nov_v19n1"
"14625","22",1.9369846800731e-06,"PT_1922-April-v19n6"
"14626","22",1.88442386386833e-06,"PT_1922-Dec-v20n2"
"14627","22",1.94593133906868e-06,"PT_1922-Feb-v19n4"
"14628","22",1.91092045997777e-06,"PT_1922-Jan-v19n3"
"14629","22",1.63271653716623e-06,"PT_1922-June-v19n8"
"14630","22",1.74811147194574e-06,"PT_1922-March-v19n5"
"14631","22",1.71443972721009e-06,"PT_1922-Nov-v20n1"
"14632","22",1.77811516901042e-06,"PT_1922-Oct-v19n10"
"14633","22",1.83757430071607e-06,"PT_1922-Sept-v19n9"
